lemma	pos	attributes
kertikle	VERB	-
kertikleme	NOUN	-
kertil	VERB	-
kertilme	NOUN	-
kertme	NOUN	-
kervan	NOUN	-
kervanbaşı	NOUN	-
kervansaray	NOUN	-
kes	NOUN	-
kes	VERB	-
kesafet	NOUN	-
kesat	NOUN	VOICING
kesatlaş	VERB	-
kesbet	VERB	-
kesbetme	NOUN	-
kesbî	ADJ	-
kese	ADJ	-
kese	NOUN	-
kesebil	VERB	-
kesebilme	NOUN	-
kesecik	NOUN	VOICING
kesedar	NOUN	-
kesek	NOUN	VOICING
keseklen	VERB	-
kesel	NOUN	-
kesele	VERB	-
keseleme	NOUN	-
keselen	VERB	-
keseleniş	NOUN	-
keselet	VERB	-
keseletme	NOUN	-
keseliler	NOUN	-
kesen	ADJ	-
kesen	NOUN	-
kesene	NOUN	-
kesenek	NOUN	VOICING
kesenekçi	NOUN	-
keser	NOUN	-
kesi	NOUN	-
kesif	ADJ	-
kesif	NOUN	-
kesik	ADJ	VOICING
kesik	NOUN	VOICING
kesikleş	VERB	-
kesil	VERB	-
kesilebil	VERB	-
kesilebilme	NOUN	-
kesiliver	VERB	-
kesiliverme	NOUN	-
kesiliş	NOUN	-
kesilme	NOUN	-
kesim	NOUN	-
kesimevi	NOUN	-
kesimhane	NOUN	-
kesin	ADJ	-
kesin	ADV	-
kesin	VERB	-
kesinkes	ADV	-
kesinle	VERB	-
kesinleme	NOUN	-
kesinleş	VERB	-
kesinleştir	VERB	-
kesinleştirebil	VERB	-
kesinleştirebilme	NOUN	-
kesinlikle	ADV	-
kesinlikle	NOUN	-
kesinme	NOUN	-
kesinti	NOUN	-
kesir	NOUN	VOWEL_DROP
kesit	NOUN	-
kesiver	VERB	-
kesiverme	NOUN	-
kesiş	NOUN	-
kesiş	VERB	-
kesişebil	VERB	-
kesişebilme	NOUN	-
kesişen	ADJ	-
kesişim	NOUN	-
kesişiver	VERB	-
kesişiverme	NOUN	-
kesişme	NOUN	-
kesiştir	VERB	-
kesiştirme	NOUN	-
kesken	VERB	-
keskenme	NOUN	-
keski	NOUN	-
keskin	ADJ	-
keskin	ADV	-
keskin	NOUN	-
keskinlet	VERB	-
keskinletme	NOUN	-
keskinleş	VERB	-
keskinleştir	VERB	-
kesme	ADJ	-
kesme	NOUN	-
kesmece	ADJ	-
kesmece	ADV	-
kesmik	NOUN	VOICING
kesp	NOUN	VOICING
kesre	NOUN	-
kesret	NOUN	-
kestane	NOUN	-
kestanecik	NOUN	VOICING
kestere	NOUN	-
kestir	VERB	-
kestirebil	VERB	-
kestirebilme	NOUN	-
kestiril	VERB	-
kestirilme	NOUN	-
kestirim	NOUN	-
kestiriver	VERB	-
kestiriverme	NOUN	-
kestiriş	NOUN	-
kestirme	ADJ	-
kestirme	ADV	-
kestirme	NOUN	-
kestirmece	ADJ	-
kestirmece	ADV	-
kestirmeden	ADV	-
kestirt	VERB	-
kestirtme	NOUN	-
kesyap	NOUN	-
kesyapıştır	NOUN	-
ket	NOUN	-
ketal	NOUN	-
kete	NOUN	-
keten	ADJ	-
keten	NOUN	-
ketencik	NOUN	VOICING
ketengiller	NOUN	-
ketenpere	NOUN	-
kethüda	NOUN	-
keton	NOUN	-
ketum	ADJ	-
ketumiyet	NOUN	-
ketçap	NOUN	VOICING
kevel	NOUN	-
keven	NOUN	-
kevgir	NOUN	-
keyfekeder	ADJ	-
keyfet	VERB	-
keyfetme	NOUN	-
keyfince	ADV	-
keyfiyet	NOUN	-
keyfî	ADJ	-
keyfî	NOUN	-
keyif	NOUN	-
keyiflen	VERB	-
keyiflendir	VERB	-
keyifsizce	ADV	-
kez	NOUN	-
keza	ADV	-
kezzap	NOUN	VOICING
keçe	ADJ	-
keçe	NOUN	-
keçeci	NOUN	-
keçele	VERB	-
keçeleme	NOUN	-
keçelen	VERB	-
keçeleş	VERB	-
keçeleştir	VERB	-
keçi	ADJ	-
keçi	NOUN	-
keçiboynuzu	NOUN	-
keçiler	NOUN	-
keçileş	VERB	-
keçimemesi	NOUN	-
keçisağan	NOUN	-
keçisedefi	NOUN	-
keçitırnağı	NOUN	-
keş	ADJ	-
keş	NOUN	-
keşen	NOUN	-
keşfedebil	VERB	-
keşfedebilme	NOUN	-
keşfedil	VERB	-
keşfediliş	NOUN	-
keşfedilme	NOUN	-
keşfediver	VERB	-
keşfediverme	NOUN	-
keşfediş	NOUN	-
keşfet	VERB	-
keşfetme	NOUN	-
keşfettir	VERB	-
keşfettirme	NOUN	-
keşide	NOUN	-
keşif	NOUN	-
keşik	NOUN	VOICING
keşikleme	NOUN	-
keşikleş	VERB	-
keşiş	NOUN	-
keşişhane	NOUN	-
keşişleme	NOUN	-
keşke	INTERJ	-
keşkek	NOUN	VOICING
keşkekçi	NOUN	-
keşkem	INTERJ	-
keşki	INTERJ	-
keşkül	NOUN	-
keşkülüfukara	NOUN	-
keşle	VERB	-
keşleme	NOUN	-
keşmekeş	NOUN	-
keşşaf	NOUN	-
ki	CONJ	-
ki	NOUN	-
ki	POSTP	-
kibar	ADJ	-
kibar	NOUN	-
kibarca	ADV	-
kibarcasına	ADV	-
kibarlaş	VERB	-
kibarlaştır	VERB	-
kibarzade	NOUN	-
kibernetik	NOUN	VOICING
kibir	NOUN	VOWEL_DROP
kibirlen	VERB	-
kibirleniş	NOUN	-
kibrit	NOUN	-
kibritçi	ADJ	-
kibritçi	NOUN	-
kibutz	NOUN	-
kifaf	NOUN	-
kifaflan	VERB	-
kifafınefis	NOUN	-
kifayet	NOUN	-
kik	NOUN	-
kikirik	NOUN	VOICING
kikla	NOUN	-
kiklon	NOUN	-
kiklotron	NOUN	-
kil	NOUN	-
kildan	NOUN	-
kile	NOUN	-
kiler	NOUN	-
kilermeni	NOUN	-
kilim	NOUN	-
kilise	NOUN	-
kilit	NOUN	VOICING
kilitle	VERB	-
kilitleme	NOUN	-
kilitlen	VERB	-
kilitleniş	NOUN	-
kilitlet	VERB	-
kilitletme	NOUN	-
kilitleyebil	VERB	-
kilitleyebilme	NOUN	-
kiliz	NOUN	-
kilizman	NOUN	-
kille	VERB	-
killeme	NOUN	-
kilo	NOUN	-
kiloamper	NOUN	-
kilobayt	NOUN	-
kilogram	NOUN	-
kilogramkuvvet	NOUN	-
kilogrammetre	NOUN	-
kilohertz	NOUN	-
kilojul	NOUN	VOWEL_DROP
kilokalori	NOUN	-
kilometre	NOUN	-
kilometrekare	NOUN	-
kilometrelerce	ADJ	-
kilosikl	NOUN	-
kiloton	NOUN	-
kilovat	NOUN	-
kilovatsaat	NOUN	-
kilovolt	NOUN	-
kils	NOUN	-
kilsi	ADJ	-
kilüs	NOUN	-
kim	CONJ	-
kim	PRON	-
kimi	PRON	-
kimileyin	ADV	-
kimisi	PRON	-
kimlerden?	NOUN	-
kimliklileştir	VERB	-
kimliksizleştir	VERB	-
kimono	NOUN	-
kimse	PRON	-
kimsecik	PRON	VOICING
kimsesizlerevi	NOUN	-
kimya	NOUN	-
kimyaca	ADV	-
kimyager	NOUN	-
kimyasal	ADJ	-
kimyevi	ADJ	-
kimyon	NOUN	-
kimyoni	ADJ	-
kimyoni	NOUN	-
kimüs	NOUN	-
kin	NOUN	-
kinaye	NOUN	-
kindar	ADJ	-
kinematik	NOUN	VOICING
kinestetik	ADJ	-
kinestezi	NOUN	-
kinetik	ADJ	VOICING
kinetik	NOUN	VOICING
kinik	ADJ	-
kinin	NOUN	-
kinizm	NOUN	-
kiniş	NOUN	-
kinlen	VERB	-
kinoa	NOUN	-
kip	ADJ	-
kip	NOUN	-
kipe	NOUN	-
kir	NOUN	-
kira	NOUN	-
kirala	VERB	-
kiralama	NOUN	-
kiralan	VERB	-
kiralat	VERB	-
kiralatma	NOUN	-
kiralayabil	VERB	-
kiralayabilme	NOUN	-
kiraz	NOUN	-
kirde	NOUN	-
kirecimsi	ADJ	-
kiremit	NOUN	VOICING
kiremithane	NOUN	-
kiremitçi	NOUN	-
kiren	NOUN	-
kireç	NOUN	VOICING
kireçle	VERB	-
kireçleme	NOUN	-
kireçlen	VERB	-
kireçleş	VERB	-
kireçsi	ADJ	-
kireçsile	VERB	-
kireçsileme	NOUN	-
kireçsizleştir	VERB	-
kireçsütü	NOUN	-
kireçyeren	ADJ	-
kireççi	NOUN	-
kireççil	ADJ	-
kirizma	NOUN	-
kirizmala	VERB	-
kirizmalama	NOUN	-
kiriş	NOUN	-
kirişhane	NOUN	-
kirişle	VERB	-
kirişleme	ADV	-
kirişleme	NOUN	-
kirişçi	NOUN	-
kirkit	NOUN	-
kirlen	VERB	-
kirleniş	NOUN	-
kirlet	VERB	-
kirletebil	VERB	-
kirletebilme	NOUN	-
kirletilebil	VERB	-
kirletilebilme	NOUN	-
kirletiş	NOUN	-
kirletme	NOUN	-
kirlihanım	NOUN	-
kirlikartopu	NOUN	-
kirloş	ADJ	-
kirmen	NOUN	-
kirpi	NOUN	-
kirpigiller	NOUN	-
kirpik	NOUN	VOICING
kirpikliler	NOUN	-
kirpiksi	ADJ	-
kirtil	NOUN	-
kirve	NOUN	-
kispet	NOUN	-
kisra	NOUN	-
kist	NOUN	-
kistleş	VERB	-
kisve	NOUN	-
kit	NOUN	-
kitabe	NOUN	-
kitabet	NOUN	-
kitabevi	NOUN	-
kitabi	ADJ	-
kitabi	NOUN	-
kitap	NOUN	VOICING
kitaplaş	VERB	-
kitaplaştır	VERB	-
kitaplaştırabil	VERB	-
kitaplaştırabilme	NOUN	-
kitaplıca	ADV	-
kitapsever	ADJ	-
kitapsızca	NOUN	-
kitapça	ADV	-
kitapçı	NOUN	-
kitapçık	NOUN	VOICING
kitara	NOUN	-
kitin	NOUN	-
kitle	NOUN	-
kitre	NOUN	-
kivi	NOUN	-
kivigiller	NOUN	-
kiyanus	NOUN	-
kiyaset	NOUN	-
kizir	NOUN	-
kişi	NOUN	-
kişileş	VERB	-
kişileştir	VERB	-
kişisel	ADJ	-
kişiselleştir	VERB	-
kişiselleştirebil	VERB	-
kişiselleştirebilme	NOUN	-
kişizade	ADJ	-
kişmiri	ADJ	-
kişmiri	NOUN	-
kişmiş	NOUN	-
kişne	VERB	-
kişneme	NOUN	-
kişnet	VERB	-
kişnetme	NOUN	-
kişneyebil	VERB	-
kişneyebilme	NOUN	-
kişneyiş	NOUN	-
kişniş	NOUN	-
klakson	NOUN	-
klan	NOUN	-
klapa	NOUN	-
klarnet	NOUN	-
klarnetçi	NOUN	-
klas	ADJ	-
klas	NOUN	-
klasik	ADJ	VOICING
klasik	NOUN	VOICING
klasikleş	VERB	-
klasikleştir	VERB	-
klasisizm	NOUN	-
klasman	NOUN	-
klasör	NOUN	-
klavsen	NOUN	-
klavye	NOUN	-
kleptoman	NOUN	-
kleptomani	NOUN	-
klerikalizm	NOUN	-
klik	NOUN	VOICING
klikle	VERB	-
klikleme	NOUN	-
klikleş	VERB	-
klikçi	NOUN	-
klima	NOUN	-
klimatolog	NOUN	-
klimatoloji	NOUN	-
klimatolojik	ADJ	-
klinik	ADJ	VOICING
klinik	NOUN	VOICING
klinker	NOUN	-
klinometre	NOUN	-
klip	NOUN	VOICING
klips	NOUN	-
klitoris	NOUN	-
klişe	ADJ	-
klişe	NOUN	-
klişehane	NOUN	-
klişeleş	VERB	-
klon	NOUN	-
klonla	VERB	-
klonlama	NOUN	-
klor	NOUN	-
klorik	NOUN	VOICING
klorla	VERB	-
klorlama	NOUN	-
klorlan	VERB	-
klorofil	NOUN	-
kloroform	NOUN	-
klorometri	NOUN	-
kloroplast	NOUN	-
kloroz	NOUN	-
klorölçer	NOUN	-
klorür	NOUN	-
klorürlendir	VERB	-
klorürleştir	VERB	-
klostrofobi	NOUN	-
klostrofobik	ADJ	-
klozet	NOUN	-
kloş	ADJ	-
kloşet	NOUN	-
klüz	NOUN	-
koala	NOUN	-
koalisyon	NOUN	-
koaptör	NOUN	-
kobalt	NOUN	-
kobay	NOUN	-
kobaygiller	NOUN	-
kobra	NOUN	-
kobragiller	NOUN	-
koca	ADJ	-
koca	NOUN	-
koca	VERB	-
kocabaş	NOUN	-
kocabaşı	NOUN	-
kocakarı	NOUN	-
kocal	VERB	-
kocalma	NOUN	-
kocalt	VERB	-
kocaltma	NOUN	-
kocama	NOUN	-
kocaman	ADJ	-
kocaman	NOUN	-
kocamanca	ADJ	-
kocamanlaş	VERB	-
kocamanlaştır	VERB	-
kocaoğlan	NOUN	-
kocat	VERB	-
kocatma	NOUN	-
kocayış	NOUN	-
kod	NOUN	-
kodaman	NOUN	-
kodein	NOUN	-
kodeks	NOUN	-
kodes	NOUN	-
kodifikasyon	NOUN	-
kodla	VERB	-
kodlama	NOUN	-
kodlan	VERB	-
kodlat	VERB	-
kodlatma	NOUN	-
kodlayabil	VERB	-
kodlayabilme	NOUN	-
kodlayış	NOUN	-
kof	ADJ	-
kof	NOUN	-
kofa	NOUN	-
kofana	NOUN	-
koflaş	VERB	-
kofra	NOUN	-
kofti	NOUN	-
koful	NOUN	-
kognitif	ADJ	-
kohenit	NOUN	-
kohezyon	NOUN	-
kok	NOUN	-
kok	VERB	-
koka	NOUN	-
kokabil	VERB	-
kokabilme	NOUN	-
kokain	NOUN	-
kokainman	NOUN	-
kokainomani	NOUN	-
kokak	ADJ	-
kokarca	NOUN	-
kokart	NOUN	VOICING
koket	ADJ	-
koket	NOUN	-
koketri	NOUN	-
kokimbit	NOUN	-
kokla	VERB	-
koklama	NOUN	-
koklat	VERB	-
koklatabil	VERB	-
koklatabilme	NOUN	-
koklatma	NOUN	-
koklatma	VERB	-
koklatıl	VERB	-
koklatılma	NOUN	-
koklayabil	VERB	-
koklayabilme	NOUN	-
koklayış	NOUN	-
koklaş	VERB	-
koklaştır	VERB	-
kokma	NOUN	-
kokmuş	ADJ	-
kokmuş	NOUN	-
kokona	NOUN	-
kokoreç	NOUN	VOICING
kokoreççi	NOUN	-
kokoroz	NOUN	-
kokorozlan	VERB	-
kokot	NOUN	-
kokoz	ADJ	-
kokozlan	VERB	-
kokoş	NOUN	-
kokpit	NOUN	-
kokteyl	NOUN	-
koku	NOUN	-
kokulan	VERB	-
kokulandır	VERB	-
kokurdan	NOUN	-
kokut	VERB	-
kokutma	NOUN	-
kokuölçer	NOUN	-
kokuş	NOUN	-
kokuş	VERB	-
kokuşma	NOUN	-
kokuştur	VERB	-
kokuşturma	NOUN	-
kokuşuk	ADJ	-
kol	NOUN	-
kola	NOUN	-
kolagiller	NOUN	-
kolaj	NOUN	-
kolajen	NOUN	-
kolajla	VERB	-
kolajlama	NOUN	-
kolajlan	VERB	-
kolala	VERB	-
kolalama	NOUN	-
kolalan	VERB	-
kolalat	VERB	-
kolalatma	NOUN	-
kolalayış	NOUN	-
kolan	NOUN	-
kolay	ADJ	-
kolay	ADV	-
kolay	NOUN	-
kolayca	ADJ	-
kolayca	ADV	-
kolaycacık	ADJ	-
kolaycacık	ADV	-
kolayda	ADV	-
kolayla	VERB	-
kolaylama	NOUN	-
kolaylan	VERB	-
kolaylaş	VERB	-
kolaylaştır	VERB	-
kolaylaştırıl	VERB	-
kolaylaştırılma	NOUN	-
kolaylıkla	ADV	-
kolayına	ADV	-
kolaçan	NOUN	-
kolağası	NOUN	-
kolbastı	NOUN	-
kolbaşı	NOUN	-
koldaş	NOUN	-
koledok	NOUN	VOICING
kolej	NOUN	-
koleksiyon	NOUN	-
koleksiyoner	NOUN	-
kolektif	ADJ	-
kolektif	ADV	-
kolektifleş	VERB	-
kolektifleştir	VERB	-
kolektivist	ADJ	-
kolektivizm	NOUN	-
kolektör	NOUN	-
kolemanit	NOUN	-
kolera	NOUN	-
kolesterin	NOUN	-
kolesterol	NOUN	-
kolhoz	NOUN	-
kolibri	NOUN	-
kolibrigiller	NOUN	-
kolit	NOUN	-
kolla	VERB	-
kollama	NOUN	-
kollan	VERB	-
kollayabil	VERB	-
kollayabilme	NOUN	-
kollayış	NOUN	-
kollaş	VERB	-
kolodyum	NOUN	-
kolofan	NOUN	-
koloidal	ADJ	-
koloit	NOUN	VOICING
kolokyum	NOUN	-
kolombiyum	NOUN	-
kolon	NOUN	-
koloni	NOUN	-
kolonizatör	NOUN	-
kolonya	NOUN	-
kolonyal	ADJ	-
kolonyal	NOUN	-
kolonyala	VERB	-
kolonyalama	NOUN	-
kolonyalan	VERB	-
kolonyalist	NOUN	-
kolonyalizm	NOUN	-
kolordu	NOUN	-
koloridye	NOUN	-
kolorimetre	NOUN	-
kolorimetri	NOUN	-
kolostrum	NOUN	-
kolpo	NOUN	-
kolsu	ADJ	-
koltuk	NOUN	VOICING
koltukbaşı	NOUN	-
koltukla	VERB	-
koltuklama	NOUN	-
koltuklan	VERB	-
koltukçu	NOUN	-
kolye	NOUN	-
kolyoz	NOUN	-
kolza	NOUN	-
kolçak	NOUN	VOICING
kom	NOUN	-
koma	NOUN	-
komandit	NOUN	-
komandite	NOUN	-
komanditer	NOUN	-
komando	NOUN	-
komar	NOUN	-
kombi	NOUN	-
kombin	NOUN	-
kombina	NOUN	-
kombinasyon	NOUN	-
kombine	ADJ	-
kombine	NOUN	-
kombinezon	NOUN	-
komedi	NOUN	-
komedya	NOUN	-
komedyen	ADJ	-
komedyen	NOUN	-
komi	NOUN	-
komik	ADJ	VOICING
komik	NOUN	VOICING
komikleş	VERB	-
komikleştir	VERB	-
komiser	NOUN	-
komisyon	NOUN	-
komita	NOUN	-
komite	NOUN	-
komodin	NOUN	-
komodor	NOUN	-
komot	NOUN	-
kompakt	NOUN	-
kompartıman	NOUN	-
kompetan	ADJ	-
kompetitif	NOUN	-
kompilasyon	NOUN	-
komple	ADJ	-
komple	NOUN	-
kompleks	ADJ	-
kompleks	NOUN	-
komplekssizce	ADV	-
komplikasyon	NOUN	-
komplike	ADJ	-
kompliman	NOUN	-
komplo	NOUN	-
kompost	NOUN	-
komposto	NOUN	-
kompoze	ADJ	-
kompozisyon	NOUN	-
kompozit	ADJ	-
kompozit	NOUN	-
kompozitör	NOUN	-
komprador	NOUN	-
kompres	NOUN	-
kompresör	NOUN	-
komprime	NOUN	-
komut	NOUN	-
komuta	NOUN	-
komutan	NOUN	-
komün	NOUN	-
komünikasyon	NOUN	-
komünist	NOUN	-
komünizm	NOUN	-
komütatör	NOUN	-
komşu	ADJ	-
komşu	NOUN	-
kon	VERB	-
konabil	VERB	-
konabilme	NOUN	-
konak	NOUN	VOICING
konakla	VERB	-
konaklama	NOUN	-
konaklat	VERB	-
konaklatma	NOUN	-
konaklayabil	VERB	-
konaklayabilme	NOUN	-
konaklayış	NOUN	-
konakçı	NOUN	-
konalga	NOUN	-
konargöçer	ADJ	-
kondansatör	NOUN	-
kondisyon	NOUN	-
kondisyoner	NOUN	-
kondom	NOUN	-
kondor	NOUN	-
kondu	NOUN	-
kondur	VERB	-
kondurabil	VERB	-
kondurabilme	NOUN	-
kondurma	NOUN	-
kondurt	VERB	-
kondurtma	NOUN	-
konduruver	VERB	-
konduruverme	NOUN	-
kondüit	NOUN	-
kondüktör	NOUN	-
konfederasyon	NOUN	-
konfederatif	ADJ	-
konfedere	ADJ	-
konfeksiyon	NOUN	-
konferans	NOUN	-
konferansçı	NOUN	-
konfeti	NOUN	-
konfigürasyon	NOUN	-
konfirmasyon	NOUN	-
konfirme	ADJ	-
konfor	NOUN	-
konformist	ADJ	-
konformizm	NOUN	-
konglomera	NOUN	-
kongre	NOUN	-
kongövde	NOUN	-
koni	ADJ	-
koni	NOUN	-
konik	ADJ	VOICING
konik	NOUN	VOICING
konjonktivit	NOUN	-
konjonktür	NOUN	-
konkasör	NOUN	-
konkav	ADJ	-
konken	NOUN	-
konkordato	NOUN	-
konkre	ADJ	-
konkur	NOUN	-
konkurhipik	NOUN	VOICING
konma	NOUN	-
konnektör	NOUN	-
konsa	NOUN	-
konsantrasyon	NOUN	-
konsantre	ADJ	-
konsantre	NOUN	-
konsensüs	NOUN	-
konsept	NOUN	-
konseptüalist	ADJ	-
konseptüalizm	NOUN	-
konser	NOUN	-
konservatif	NOUN	-
konservatuvar	NOUN	-
konservatör	NOUN	-
konserve	ADJ	-
konserve	NOUN	-
konsey	NOUN	-
konsinye	NOUN	-
konsol	NOUN	-
konsolidasyon	NOUN	-
konsolide	ADJ	-
konsolit	NOUN	VOICING
konsolitçi	NOUN	-
konsolos	NOUN	-
konsoloshane	NOUN	-
konsomasyon	NOUN	-
konsomatris	NOUN	-
konsome	NOUN	-
konson	NOUN	-
konsonant	NOUN	-
konsorsiyum	NOUN	-
konstrüksiyon	NOUN	-
konstrüktif	NOUN	-
konstrüktivist	ADJ	-
konstrüktivizm	NOUN	-
konsulto	NOUN	-
konsül	NOUN	-
konsültasyon	NOUN	-
kont	NOUN	-
kontak	ADJ	VOICING
kontak	NOUN	VOICING
kontaminasyon	NOUN	-
kontekst	NOUN	-
kontenjan	NOUN	-
kontes	NOUN	-
konteyner	NOUN	-
kontra	ADJ	-
kontra	NOUN	-
kontraksiyon	NOUN	-
kontralto	NOUN	-
kontrasomun	NOUN	-
kontrast	ADJ	-
kontrast	NOUN	-
kontrat	NOUN	-
kontratabla	NOUN	-
kontratak	NOUN	VOICING
kontrbas	NOUN	-
kontrbasçı	NOUN	-
kontrfile	NOUN	-
kontrgerilla	NOUN	-
kontrol	NOUN	-
kontrolör	NOUN	-
kontrpiye	NOUN	-
kontrplak	NOUN	VOICING
kontrpuan	NOUN	-
kontur	NOUN	-
kontuvar	NOUN	-
kontör	NOUN	-
konu	NOUN	-
konuk	NOUN	VOICING
konukevi	NOUN	-
konukla	VERB	-
konuklama	NOUN	-
konuksever	ADJ	-
konukçu	NOUN	-
konul	VERB	-
konulabil	VERB	-
konulabilme	NOUN	-
konulma	NOUN	-
konuluver	VERB	-
konuluverme	NOUN	-
konuluş	NOUN	-
konum	NOUN	-
konumdaş	NOUN	-
konumla	VERB	-
konumlama	NOUN	-
konumlan	VERB	-
konumlandır	VERB	-
konumsal	ADJ	-
konur	ADJ	-
konut	NOUN	-
konutlan	VERB	-
konuver	VERB	-
konuverme	NOUN	-
konuş	NOUN	-
konuş	VERB	-
konuşabil	VERB	-
konuşabilme	NOUN	-
konuşkan	ADJ	-
konuşlan	VERB	-
konuşlandır	VERB	-
konuşma	NOUN	-
konuştur	VERB	-
konuşturabil	VERB	-
konuşturabilme	NOUN	-
konuşturma	NOUN	-
konuşturt	VERB	-
konuşturtma	NOUN	-
konuşu	NOUN	-
konuşul	VERB	-
konuşulma	NOUN	-
konuşur	NOUN	-
konuşuver	VERB	-
konuşuverme	NOUN	-
konuşuş	NOUN	-
konvansiyon	NOUN	-
konvansiyonel	ADJ	-
konvansiyonel	NOUN	-
konveks	ADJ	-
konveksiyon	NOUN	-
konvektör	NOUN	-
konvertibilite	NOUN	-
konvertibl	ADJ	-
konvertisör	NOUN	-
konveyör	NOUN	-
konvoy	NOUN	-
konyak	NOUN	VOICING
konç	NOUN	VOICING
konçerto	NOUN	-
konçina	NOUN	-
konşimento	NOUN	-
kooperatif	NOUN	-
kooperatifleş	VERB	-
kooperatifçi	NOUN	-
koordinasyon	NOUN	-
koordinat	NOUN	-
koordinatlar	NOUN	-
koordinatör	NOUN	-
koordine	ADJ	-
kop	VERB	-
kopabil	VERB	-
kopabilme	NOUN	-
kopal	NOUN	-
kopanaki	NOUN	-
kopar	VERB	-
koparabil	VERB	-
koparabilme	NOUN	-
koparan	NOUN	-
koparma	NOUN	-
kopart	VERB	-
kopartabil	VERB	-
kopartabilme	NOUN	-
kopartma	NOUN	-
koparttır	VERB	-
koparttırma	NOUN	-
kopartıl	VERB	-
kopartılma	NOUN	-
kopartılış	NOUN	-
kopartış	NOUN	-
koparıl	VERB	-
koparılma	NOUN	-
koparılış	NOUN	-
koparıver	VERB	-
koparıverme	NOUN	-
koparış	NOUN	-
kopil	NOUN	-
kopkoyu	ADJ	-
kopma	NOUN	-
kopolimer	NOUN	-
kopoy	NOUN	-
kopuk	ADJ	-
kopuk	NOUN	-
kopuntu	NOUN	-
kopuver	VERB	-
kopuverme	NOUN	-
kopuz	NOUN	-
kopuş	NOUN	-
kopya	ADJ	-
kopya	NOUN	-
kopyala	VERB	-
kopyalama	NOUN	-
kopyalan	VERB	-
kopyalanış	NOUN	-
kopyalayabil	VERB	-
kopyalayabilme	NOUN	-
kopyalayapıştır	NOUN	-
kopça	NOUN	-
kopçala	VERB	-
kopçalama	NOUN	-
kopçalan	VERB	-
kor	ADJ	-
kor	NOUN	-
korakor	ADV	-
korakor	NOUN	-
koral	ADJ	-
koral	NOUN	-
koramiral	NOUN	-
kordalılar	NOUN	-
kordiplomatik	NOUN	VOICING
kordon	NOUN	-
kordone	NOUN	-
kore	NOUN	-
korelasyon	NOUN	-
koreograf	NOUN	-
koreografi	NOUN	-
korgeneral	NOUN	-
korida	NOUN	-
koridor	NOUN	-
korindon	NOUN	-
korist	NOUN	-
kork	VERB	-
korkabil	VERB	-
korkabilme	NOUN	-
korkak	ADJ	VOICING
korkakça	ADV	-
korkala	VERB	-
korkalama	NOUN	-
korkma	NOUN	-
korkonsül	NOUN	-
korku	NOUN	-
korkul	VERB	-
korkulma	NOUN	-
korkunç	ADJ	-
korkunç	NOUN	-
korkunçlaş	VERB	-
korkunçlaştır	VERB	-
korkusuzca	ADV	-
korkut	VERB	-
korkutabil	VERB	-
korkutabilme	NOUN	-
korkutma	NOUN	-
korkutmaca	NOUN	-
korkutuş	NOUN	-
korkuş	NOUN	-
korlan	VERB	-
korlaş	VERB	-
korna	NOUN	-
kornea	NOUN	-
korner	NOUN	-
kornet	NOUN	-
kornetçi	NOUN	-
korniş	NOUN	-
kornişon	NOUN	-
kornişçi	NOUN	-
korno	NOUN	-
koro	NOUN	-
korona	NOUN	-
koronavirüs	NOUN	-
koroner	ADJ	-
korozif	ADJ	-
korozyon	NOUN	-
korporasyon	NOUN	-
korporatif	ADJ	-
korpus	NOUN	-
korsaj	NOUN	-
korsan	ADJ	-
korsan	NOUN	-
korse	NOUN	-
kort	NOUN	-
korte	NOUN	-
kortej	NOUN	-
korteks	NOUN	-
kortizon	NOUN	-
koru	NOUN	-
koru	VERB	-
korucuk	NOUN	VOICING
korugan	NOUN	-
koruk	ADJ	VOICING
koruk	NOUN	VOICING
korulan	VERB	-
koruma	NOUN	-
korun	NOUN	-
korun	VERB	-
korunabil	VERB	-
korunabilme	NOUN	-
korunak	NOUN	VOICING
koruncak	NOUN	VOICING
korunga	NOUN	-
korunma	NOUN	-
korunul	VERB	-
korunulabil	VERB	-
korunulabilme	NOUN	-
korunulma	NOUN	-
korunum	NOUN	-
korunuş	NOUN	-
korut	VERB	-
korutma	NOUN	-
koruyabil	VERB	-
koruyabilme	NOUN	-
koruyuş	NOUN	-
korvet	NOUN	-
korza	NOUN	-
kosa	NOUN	-
kosinüs	NOUN	-
koskoca	ADJ	-
koskoca	NOUN	-
koskocaman	ADJ	-
koskocaman	NOUN	-
kostak	ADJ	-
kostak	NOUN	-
kostaklan	VERB	-
kostaniçe	NOUN	-
koster	NOUN	-
kostik	ADJ	-
kostik	NOUN	-
kostüm	NOUN	-
kot	ADJ	-
kot	NOUN	-
kota	NOUN	-
kotan	NOUN	-
kotar	VERB	-
kotarabil	VERB	-
kotarabilme	NOUN	-
kotarma	NOUN	-
kotarıl	VERB	-
kotarılma	NOUN	-
kotarılış	NOUN	-
kotarış	NOUN	-
kotasyon	NOUN	-
kotla	VERB	-
kotlama	NOUN	-
kotlet	NOUN	-
kotletpane	NOUN	-
koton	ADJ	-
kotonperle	NOUN	-
kotra	NOUN	-
kov	NOUN	-
kov	VERB	-
kova	ADJ	-
kova	NOUN	-
kovabil	VERB	-
kovabilme	NOUN	-
kovala	VERB	-
kovalama	NOUN	-
kovalamaca	NOUN	-
kovalan	VERB	-
kovalanış	NOUN	-
kovalat	VERB	-
kovalatma	NOUN	-
